cond_x,cond_y,activator_x,activator_y,family_x,family_y,n_subpairs,n_acids_hetero,n_acids_nonarom,diff_enumeration_order,group,diff_oriented,is_target
C35,C86,PyBOP,DIC,other,carbodiimide,570,21,32,0.016651625396775768,background,,False
C35,C87,PyBOP,EDC-HCl,other,carbodiimide,568,21,32,0.0987640767055468,background,,False
C35,C88,PyBOP,EDC-HCl,other,carbodiimide,557,21,32,-0.008785875382072726,background,,False
C35,C89,PyBOP,EDC-HCl,other,carbodiimide,548,20,32,0.032791152506637895,background,,False
C35,C9,PyBOP,TDBTU,other,other,536,21,31,0.040086291961976064,background,,False
C35,C90,PyBOP,EDC-HCl,other,carbodiimide,563,21,32,0.01773726664043806,background,,False
C35,C91,PyBOP,EDC-HCl,other,carbodiimide,566,21,32,0.013864825524917319,background,,False
C35,C92,PyBOP,HATU,other,other,571,21,32,0.07165221891899418,background,,False
C35,C93,PyBOP,TPTU,other,other,565,21,32,0.0703372812103072,background,,False
C35,C94,PyBOP,HBPYU,other,other,571,21,31,0.0807682803317556,background,,False
C35,C95,PyBOP,IIDQ,other,quinoline,569,21,31,-0.034919854693058305,background,,False
C35,C96,PyBOP,TOTU,other,other,542,21,32,0.02187320227250139,background,,False
C36,C37,PyBOP,PyOxim,other,other,571,21,32,-0.0349014843647596,background,,False
C36,C38,PyBOP,PyBrOP,other,other,566,21,32,0.03907230919362448,background,,False
C36,C39,PyBOP,PyBrOP,other,other,558,21,32,0.03924527411133499,background,,False
C36,C4,PyBOP,DCMT,other,other,564,21,31,0.03113804181321883,background,,False
C36,C40,PyBOP,PyClocK,other,other,567,21,32,0.005316542810241631,background,,False
C36,C41,PyBOP,EEDQ,other,quinoline,560,21,32,-0.08936835836878024,background,,False
C36,C42,PyBOP,DEPBT,other,other,567,21,32,-0.06724935064095,background,,False
C36,C43,PyBOP,DPP-Cl,other,other,567,21,32,0.04289837797392526,background,,False
C36,C44,PyBOP,DMTMM,other,other,568,21,31,0.03398453523879996,background,,False
C36,C45,PyBOP,PyCIU,other,other,568,21,32,0.03794287623733472,background,,False
C36,C46,PyBOP,BOPCl,other,other,565,21,32,0.012257849461658643,background,,False
C36,C47,PyBOP,EDC-HCl,other,carbodiimide,564,21,32,0.04849126579631574,background,,False
C36,C48,PyBOP,TFFH,other,haloformamidinium,568,21,31,0.051644969482512904,background,,False
C36,C49,PyBOP,BTFFH,other,haloformamidinium,533,21,31,0.1021824854549471,background,,False
C36,C5,PyBOP,COMU,other,other,555,21,32,0.05704457868981874,background,,False
C36,C50,PyBOP,DCMT,other,other,569,21,32,0.02017011970418192,background,,False
C36,C51,PyBOP,EDC-HCl,other,carbodiimide,546,21,32,0.10040437625374982,background,,False
C36,C52,PyBOP,EDC-HCl,other,carbodiimide,566,21,32,0.05182313109339348,background,,False
C36,C53,PyBOP,EDC-HCl,other,carbodiimide,561,21,32,0.08084389341061221,background,,False
C36,C54,PyBOP,EDC-HCl,other,carbodiimide,561,21,32,0.03793569921246559,background,,False
C36,C55,PyBOP,DCC,other,carbodiimide,545,21,31,0.0335513510575724,background,,False
C36,C56,PyBOP,DCC,other,carbodiimide,566,21,32,0.08463938684968872,background,,False
C36,C57,PyBOP,DCC,other,carbodiimide,561,21,32,0.0937169221365281,background,,False
C36,C58,PyBOP,DCC,other,carbodiimide,566,21,31,0.05502318068026174,background,,False
C36,C59,PyBOP,CITU,other,other,558,21,32,0.040713857876248205,background,,False
C36,C6,PyBOP,TBTU,other,other,553,21,32,-0.009919632596959353,background,,False
C36,C60,PyBOP,EDC-HCl,other,carbodiimide,568,21,32,-0.0012374823907753407,background,,False
C36,C61,PyBOP,PyAOP,other,other,567,21,32,0.028122771487591566,background,,False
C36,C62,PyBOP,TFFH,other,haloformamidinium,567,21,32,0.020694185982432,background,,False
C36,C63,PyBOP,CDI,other,other,560,21,32,0.08832029496558397,background,,False
C36,C64,PyBOP,CDMT,other,other,551,21,32,-0.07222747397634721,background,,False
C36,C65,PyBOP,CIP,other,other,525,21,31,0.05989694970194792,background,,False
C36,C66,PyBOP,DIC,other,carbodiimide,566,21,32,-0.04720371304840558,background,,False
C36,C67,PyBOP,EDC-HCl,other,carbodiimide,566,21,32,0.045629379834023404,background,,False
C36,C68,PyBOP,EDC-HCl,other,carbodiimide,568,21,32,0.08466102868829697,background,,False
C36,C69,PyBOP,EDC-HCl,other,carbodiimide,562,21,32,0.057654318249102415,background,,False
C36,C7,PyBOP,HDMC,other,other,552,21,32,-0.02709962073156521,background,,False
C36,C70,PyBOP,DCC,other,carbodiimide,561,21,32,0.13043601882854872,background,,False
C36,C71,PyBOP,DCC,other,carbodiimide,563,21,32,0.06396011040845867,background,,False
C36,C72,PyBOP,IBCF,other,other,542,21,32,0.004402244224687657,background,,False
C36,C73,PyBOP,DCC,other,carbodiimide,545,21,32,0.05247902597027168,background,,False
C36,C74,PyBOP,EDC-HCl,other,carbodiimide,566,21,32,-0.02698414145489745,background,,False
C36,C76,PyBOP,TCFH,other,haloformamidinium,565,21,32,0.03853121778931007,background,,False
C36,C77,PyBOP,DCC,other,carbodiimide,568,21,32,0.034521373299846225,background,,False
C36,C78,PyBOP,DCC,other,carbodiimide,566,21,31,-0.06644377500815002,background,,False
C36,C79,PyBOP,DCC,other,carbodiimide,566,21,32,0.019623699241272493,background,,False
C36,C8,PyBOP,TCTU,other,other,548,21,32,-0.0126588194818993,background,,False
C36,C80,PyBOP,DCC,other,carbodiimide,552,21,32,-0.010009792057540552,background,,False
C36,C81,PyBOP,DCC,other,carbodiimide,534,20,31,0.0042512493572453985,background,,False
C36,C82,PyBOP,DCC,other,carbodiimide,558,21,32,0.04799972587353685,background,,False
C36,C83,PyBOP,DIC,other,carbodiimide,559,21,31,-0.0319621048278758,background,,False
C36,C84,PyBOP,DIC,other,carbodiimide,567,21,32,0.01894827757505784,background,,False
C36,C85,PyBOP,DIC,other,carbodiimide,565,21,32,0.00012908725156107748,background,,False
C36,C86,PyBOP,DIC,other,carbodiimide,568,21,32,-0.003503253792380326,background,,False
C36,C87,PyBOP,EDC-HCl,other,carbodiimide,566,21,32,0.07400855353559938,background,,False
C36,C88,PyBOP,EDC-HCl,other,carbodiimide,555,21,32,-0.030815474396292307,background,,False
C36,C89,PyBOP,EDC-HCl,other,carbodiimide,546,20,32,0.012533325372211138,background,,False
C36,C9,PyBOP,TDBTU,other,other,535,21,31,0.024249115043533852,background,,False
C36,C90,PyBOP,EDC-HCl,other,carbodiimide,561,21,32,-0.00530949917528243,background,,False
C36,C91,PyBOP,EDC-HCl,other,carbodiimide,564,21,32,-0.007392217449174791,background,,False
C36,C92,PyBOP,HATU,other,other,569,21,32,0.044313871505345825,background,,False
C36,C93,PyBOP,TPTU,other,other,563,21,32,0.045304039160552416,background,,False
C36,C94,PyBOP,HBPYU,other,other,569,21,31,0.05712549364000183,background,,False
C36,C95,PyBOP,IIDQ,other,quinoline,567,21,31,-0.05995290054325947,background,,False
C36,C96,PyBOP,TOTU,other,other,540,21,32,-0.004242853697177196,background,,False
C37,C38,PyOxim,PyBrOP,other,other,571,21,32,0.09053799051667677,background,,False
C37,C39,PyOxim,PyBrOP,other,other,563,21,32,0.09424407904788934,background,,False
C37,C4,PyOxim,DCMT,other,other,569,21,31,0.08133068093734702,background,,False
C37,C40,PyOxim,PyClocK,other,other,572,21,32,0.048951055499059676,background,,False
C37,C41,PyOxim,EEDQ,other,quinoline,565,21,32,-0.040232470046282665,background,,False
C37,C42,PyOxim,DEPBT,other,other,572,21,32,-0.01649228766717041,background,,False
C37,C43,PyOxim,DPP-Cl,other,other,572,21,32,0.09466223499041154,background,,False
C37,C44,PyOxim,DMTMM,other,other,573,21,31,0.08307912612023283,background,,False
C37,C45,PyOxim,PyCIU,other,other,573,21,32,0.08399692116516277,background,,False
C37,C46,PyOxim,BOPCl,other,other,570,21,32,0.063181626436351,background,,False
C37,C47,PyOxim,EDC-HCl,other,carbodiimide,569,21,32,0.10094201716252399,background,,False
C37,C48,PyOxim,TFFH,other,haloformamidinium,573,21,31,0.10267690382279915,background,,False
C37,C49,PyOxim,BTFFH,other,haloformamidinium,538,21,31,0.1377344078502975,background,,False
C37,C5,PyOxim,COMU,other,other,560,21,32,0.09900726166211035,background,,False
C37,C50,PyOxim,DCMT,other,other,574,21,32,0.07168555565678786,background,,False
C37,C51,PyOxim,EDC-HCl,other,carbodiimide,550,21,32,0.12930666601000296,background,,False
C37,C52,PyOxim,EDC-HCl,other,carbodiimide,571,21,32,0.10855547178853703,background,,False
C37,C53,PyOxim,EDC-HCl,other,carbodiimide,566,21,32,0.13104611329333138,background,,False
C37,C54,PyOxim,EDC-HCl,other,carbodiimide,566,21,32,0.08717278715175514,background,,False
C37,C55,PyOxim,DCC,other,carbodiimide,549,21,31,0.06415438169346915,background,,False
C37,C56,PyOxim,DCC,other,carbodiimide,571,21,32,0.13470959611231947,background,,False
C37,C57,PyOxim,DCC,other,carbodiimide,566,21,32,0.14497018641085485,background,,False
C37,C58,PyOxim,DCC,other,carbodiimide,570,21,31,0.09518375862007092,background,,False
C37,C59,PyOxim,CITU,other,other,561,21,32,0.08951558045165686,background,,False
C37,C6,PyOxim,TBTU,other,other,558,21,32,0.037373710455682226,background,,False
C37,C60,PyOxim,EDC-HCl,other,carbodiimide,572,21,32,0.04847877320660672,background,,False
C37,C61,PyOxim,PyAOP,other,other,572,21,32,0.07240521582834163,background,,False
C37,C62,PyOxim,TFFH,other,haloformamidinium,571,21,32,0.07319941508700928,background,,False
C37,C63,PyOxim,CDI,other,other,565,21,32,0.13673481955027195,background,,False
C37,C64,PyOxim,CDMT,other,other,556,21,32,-0.03361406664622972,background,,False
C37,C65,PyOxim,CIP,other,other,529,21,31,0.09992060762099703,background,,False
C37,C66,PyOxim,DIC,other,carbodiimide,571,21,32,-0.0016151860581535282,background,,False
C37,C67,PyOxim,EDC-HCl,other,carbodiimide,569,21,32,0.09850567604179114,background,,False
C37,C68,PyOxim,EDC-HCl,other,carbodiimide,572,21,32,0.13561080167419998,background,,False
C37,C69,PyOxim,EDC-HCl,other,carbodiimide,565,21,32,0.1064752325884693,background,,False
C37,C7,PyOxim,HDMC,other,other,558,21,32,0.01424338257830189,background,,False
C37,C70,PyOxim,DCC,other,carbodiimide,566,21,32,0.1851741551761124,background,,False
C37,C71,PyOxim,DCC,other,carbodiimide,568,21,32,0.11518685119666788,background,,False
C37,C72,PyOxim,IBCF,other,other,546,21,32,0.03796676582740788,background,,False
C37,C73,PyOxim,DCC,other,carbodiimide,550,21,32,0.10169187021905016,background,,False
C37,C74,PyOxim,EDC-HCl,other,carbodiimide,572,21,32,0.022057878612691623,background,,False
C37,C76,PyOxim,TCFH,other,haloformamidinium,570,21,32,0.08872704006873017,background,,False
C37,C77,PyOxim,DCC,other,carbodiimide,573,21,32,0.08340645553290893,background,,False
C37,C78,PyOxim,DCC,other,carbodiimide,571,21,32,-0.001068608075961,background,,False
C37,C79,PyOxim,DCC,other,carbodiimide,569,21,32,0.0694902409943299,background,,False
C37,C8,PyOxim,TCTU,other,other,553,21,32,0.030782492819604473,background,,False
C37,C80,PyOxim,DCC,other,carbodiimide,557,21,32,0.02692365085601843,background,,False
C37,C81,PyOxim,DCC,other,carbodiimide,539,20,31,0.055466376573754826,background,,False
C37,C82,PyOxim,DCC,other,carbodiimide,563,21,32,0.098723185534426,background,,False
C37,C83,PyOxim,DIC,other,carbodiimide,564,21,31,-0.00029542069013438477,background,,False
C37,C84,PyOxim,DIC,other,carbodiimide,572,21,32,0.06746006768764296,background,,False
C37,C85,PyOxim,DIC,other,carbodiimide,570,21,32,0.04970650406841186,background,,False
C37,C86,PyOxim,DIC,other,carbodiimide,573,21,32,0.04302464436963281,background,,False
C37,C87,PyOxim,EDC-HCl,other,carbodiimide,571,21,32,0.12607854579535238,background,,False
C37,C88,PyOxim,EDC-HCl,other,carbodiimide,560,21,32,0.007527744605451955,background,,False
C37,C89,PyOxim,EDC-HCl,other,carbodiimide,551,20,32,0.05098532725967514,background,,False
C37,C9,PyOxim,TDBTU,other,other,539,21,31,0.04984420931806347,background,,False
C37,C90,PyOxim,EDC-HCl,other,carbodiimide,566,21,32,0.042735301642978285,background,,False
C37,C91,PyOxim,EDC-HCl,other,carbodiimide,569,21,32,0.03732290735542068,background,,False
C37,C92,PyOxim,HATU,other,other,574,21,32,0.10103482748819576,background,,False
C37,C93,PyOxim,TPTU,other,other,568,21,32,0.10030641352440847,background,,False
C37,C94,PyOxim,HBPYU,other,other,574,21,31,0.10986479106015301,background,,False
C37,C95,PyOxim,IIDQ,other,quinoline,572,21,31,-0.008915813795025596,background,,False
C37,C96,PyOxim,TOTU,other,other,544,21,32,0.045046225468726386,background,,False
C38,C39,PyBrOP,PyBrOP,other,other,560,21,32,-0.0031789949195081017,background,,False
C38,C4,PyBrOP,DCMT,other,other,564,21,31,-0.012737698075133693,background,,False
C38,C40,PyBrOP,PyClocK,other,other,567,21,32,-0.043255954595216084,background,,False
C38,C41,PyBrOP,EEDQ,other,quinoline,560,21,32,-0.12465556774665079,background,,False
C38,C42,PyBrOP,DEPBT,other,other,567,21,32,-0.10714051767229224,background,,False
C38,C43,PyBrOP,DPP-Cl,other,other,567,21,32,0.003933955314211757,background,,False
C38,C44,PyBrOP,DMTMM,other,other,570,21,31,-0.011310865957058686,background,,False
C38,C45,PyBrOP,PyCIU,other,other,569,21,32,-0.012369271795267575,background,,False
C38,C46,PyBrOP,BOPCl,other,other,565,21,32,-0.03133574436409004,background,,False
C38,C47,PyBrOP,EDC-HCl,other,carbodiimide,565,21,32,0.0043013030598299945,background,,False
C38,C48,PyBrOP,TFFH,other,haloformamidinium,569,21,31,0.005916599457745968,background,,False
C38,C49,PyBrOP,BTFFH,other,haloformamidinium,533,21,31,0.05541805363284938,background,,False
C38,C5,PyBrOP,COMU,other,other,555,21,32,0.017295646260239356,background,,False
C38,C50,PyBrOP,DCMT,other,other,569,21,32,-0.021596477608005128,background,,False
C38,C51,PyBrOP,EDC-HCl,other,carbodiimide,545,21,32,0.0621270183762571,background,,False
C38,C52,PyBrOP,EDC-HCl,other,carbodiimide,567,21,32,0.020436049348076135,background,,False
C38,C53,PyBrOP,EDC-HCl,other,carbodiimide,561,21,32,0.038464100695358966,background,,False
C38,C54,PyBrOP,EDC-HCl,other,carbodiimide,562,21,32,-0.006800571052718696,background,,False
C38,C55,PyBrOP,DCC,other,carbodiimide,544,21,31,0.01382361137429445,background,,False
C38,C56,PyBrOP,DCC,other,carbodiimide,566,21,32,0.04223891650583311,background,,False
C38,C57,PyBrOP,DCC,other,carbodiimide,562,21,32,0.05120824423601561,background,,False
C38,C58,PyBrOP,DCC,other,carbodiimide,565,21,31,0.01129443293529564,background,,False
C38,C59,PyBrOP,CITU,other,other,556,21,32,0.007447154914638987,background,,False
C38,C6,PyBrOP,TBTU,other,other,554,21,32,-0.046316699242804016,background,,False
C38,C60,PyBrOP,EDC-HCl,other,carbodiimide,567,21,32,-0.047438392669943874,background,,False
C38,C61,PyBrOP,PyAOP,other,other,567,21,32,-0.01771680401886866,background,,False
C38,C62,PyBrOP,TFFH,other,haloformamidinium,567,21,32,-0.017742955236038027,background,,False
C38,C63,PyBrOP,CDI,other,other,560,21,32,0.044346376657391176,background,,False
C38,C64,PyBrOP,CDMT,other,other,553,21,32,-0.1363532863056099,background,,False
C38,C65,PyBrOP,CIP,other,other,525,21,31,0.012189760694581631,background,,False
C38,C66,PyBrOP,DIC,other,carbodiimide,566,21,32,-0.0964088893270793,background,,False
C38,C67,PyBrOP,EDC-HCl,other,carbodiimide,564,21,32,0.010098188466061558,background,,False
C38,C68,PyBrOP,EDC-HCl,other,carbodiimide,567,21,32,0.04218483995148137,background,,False
C38,C69,PyBrOP,EDC-HCl,other,carbodiimide,560,21,32,0.006060094524446946,background,,False
C38,C7,PyBrOP,HDMC,other,other,552,21,32,-0.07529340651802707,background,,False
C38,C70,PyBrOP,DCC,other,carbodiimide,561,21,32,0.0968487732005066,background,,False
C38,C71,PyBrOP,DCC,other,carbodiimide,564,21,32,0.025072363999801422,background,,False
C38,C72,PyBrOP,IBCF,other,other,544,21,32,-0.028502409636801517,background,,False
C38,C73,PyBrOP,DCC,other,carbodiimide,545,21,32,0.0060155326950495636,background,,False
C38,C74,PyBrOP,EDC-HCl,other,carbodiimide,566,21,32,-0.06812969091943866,background,,False
C38,C76,PyBrOP,TCFH,other,haloformamidinium,565,21,32,-0.005585224981616987,background,,False
C38,C77,PyBrOP,DCC,other,carbodiimide,568,21,32,-0.00468401289052859,background,,False
C38,C78,PyBrOP,DCC,other,carbodiimide,566,21,32,-0.10773166473998297,background,,False
C38,C79,PyBrOP,DCC,other,carbodiimide,564,21,32,-0.026214451278237405,background,,False
C38,C8,PyBrOP,TCTU,other,other,548,21,32,-0.06318112834134149,background,,False
C38,C80,PyBrOP,DCC,other,carbodiimide,552,21,32,-0.07339363939638188,background,,False
C38,C81,PyBrOP,DCC,other,carbodiimide,534,20,31,-0.051654769072342954,background,,False
C38,C82,PyBrOP,DCC,other,carbodiimide,558,21,32,0.002588648518972194,background,,False
C38,C83,PyBrOP,DIC,other,carbodiimide,559,21,31,-0.0794966948616595,background,,False
C38,C84,PyBrOP,DIC,other,carbodiimide,567,21,32,-0.024767247250380042,background,,False
C38,C85,PyBrOP,DIC,other,carbodiimide,565,21,32,-0.04522098882368869,background,,False
C38,C86,PyBrOP,DIC,other,carbodiimide,568,21,32,-0.04985248022591382,background,,False
C38,C87,PyBrOP,EDC-HCl,other,carbodiimide,567,21,32,0.029790535230568266,background,,False
C38,C88,PyBrOP,EDC-HCl,other,carbodiimide,555,21,32,-0.08788293626950777,background,,False
C38,C89,PyBrOP,EDC-HCl,other,carbodiimide,546,20,32,-0.04022176375210673,background,,False
C38,C9,PyBrOP,TDBTU,other,other,534,21,31,-0.022311295736175685,background,,False
C38,C90,PyBrOP,EDC-HCl,other,carbodiimide,561,21,32,-0.04792937666919311,background,,False
C38,C91,PyBrOP,EDC-HCl,other,carbodiimide,564,21,32,-0.05486680797288418,background,,False
C38,C92,PyBrOP,HATU,other,other,569,21,32,0.011588695029547347,background,,False
C38,C93,PyBrOP,TPTU,other,other,563,21,32,0.012320145048144937,background,,False
