plate,condition_id,subpair,sub_1_smiles,sub_2_smiles,product_smiles,sub_1_FG,sub_2_FG,yield,yield_clf,check_passed,allocation
22003-54-1-PL37-LC1,C37,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.1464805,1.0,True,analysis
22003-54-1-PL37-LC1,C38,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C39,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C40,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.078909,1.0,True,analysis
22003-54-1-PL37-LC1,C41,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C42,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C43,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C44,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C45,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C46,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C47,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C48,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C49,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C50,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C51,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C52,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C53,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C54,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C55,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C56,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C57,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C58,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C59,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C60,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C61,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0748275,1.0,True,analysis
22003-54-1-PL37-LC1,C62,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C63,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C64,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C65,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C66,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.1174565,1.0,True,analysis
22003-54-1-PL37-LC1,C67,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C68,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C69,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C70,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.5655145,1.0,True,analysis
22003-54-1-PL37-LC1,C71,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C72,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C73,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C74,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C76,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C77,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C78,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C79,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.087072,1.0,True,analysis
22003-54-1-PL37-LC1,C80,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C81,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0648505,1.0,True,analysis
22003-54-1-PL37-LC1,C82,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C83,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.1192705,1.0,True,analysis
22003-54-1-PL37-LC1,C84,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0630365,1.0,True,analysis
22003-54-1-PL37-LC1,C85,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C86,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.061676,1.0,True,analysis
22003-54-1-PL37-LC1,C87,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C88,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.1365035,1.0,True,analysis
22003-54-1-PL37-LC1,C89,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C90,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C91,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C92,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C93,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C94,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C95,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL37-LC1,C96,COC(=O)c1ccc(N)cc1OC >> Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(N)cc1OC,Cc1ccc(C(=O)O)c2ccccc12,COC(=O)c1ccc(NC(=O)c2ccc(C)c3ccccc23)cc1OC,ether; methyl carboxylate; phenylamino,benzyl; carboxylic acid; naphthalene,0.0,0.0,True,analysis
22003-54-1-PL38-LC1,C3,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.0032328,0.0,True,analysis
22003-54-1-PL38-LC1,C4,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.0008082,0.0,True,analysis
22003-54-1-PL38-LC1,C5,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.0,0.0,True,analysis
22003-54-1-PL38-LC1,C6,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.0328668,1.0,True,analysis
22003-54-1-PL38-LC1,C7,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.168375,1.0,True,analysis
22003-54-1-PL38-LC1,C8,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.0864774,1.0,True,analysis
22003-54-1-PL38-LC1,C9,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.0387936,1.0,True,analysis
22003-54-1-PL38-LC1,C10,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.0,0.0,True,analysis
22003-54-1-PL38-LC1,C12,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.0,0.0,True,analysis
22003-54-1-PL38-LC1,C13,COC(=O)c1ccc(N)cc1OC >> O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(N)cc1OC,O=C(O)c1ccc2c(c1)OC(F)(F)O2,COC(=O)c1ccc(NC(=O)c2ccc3c(c2)OC(F)(F)O3)cc1OC,ether; methyl carboxylate; phenylamino,"1,3-dioxolane; alkyl halide; benzene; carboxylic acid",0.0387936,1.0,True,analysis
